id,text,coding,sentiment
"""1465355145064202240""",WHY YOUR KIDS SHOULD NOT GET THE COVID DEATH JAB!!!   PT 2: Politicization of Science and Why Healthy Children Shouldnt Get the COVID Vaccine https://t.co/2bNx4SnXc0,,
"""1465355148755091463""",@PerezHilton why has the places with the most vaccinated have the highest cases of covidhttps://t.co/dd3KITQBid,,
"""1465355147874377737""",Remember when we thought that having a one way system at the supermarket was going to stop #coronavirus ,,
"""1465355147421179907""","Does anyone else get sick of those on Twitter slagging off the vaccinated? Just F Off. If you get COVID you can preach your righteousness when youre gasping for air in a hospital bed, which of course youll expect for free?",,
"""1465355150013444097""","Im done with this covid bullshit. Let us live our lifes for fuck sake! Mention of a new strain and people are back to panic buying and looking at you like an alien for not wearing a mask, get it so far to fuck.",,
"""1465355149136646147""",@indiatvnews New Covid virus. This virus is in some nations. Even if people are coming from different nations. They must be tested in the Airport. Since they may change the route. Or they may have visited the nations having the new Covid virus.,,
"""1465355157982617607""",Fact.. Covid and its variants give not one tinker's damn about what the Herd is 'weary of'.. Take Heed... https://t.co/kzc9EgeOci,,
"""1465355158909509637""",We need to catch up! Xi: China to supply Africa with additional 1 b COVID-19 vaccine doses https://t.co/OaXcKekv9t,,
"""1465355157076680722""","Kind of technical, but a smart friend reminded me of index. ITRAXX Crossover Credit index (Europe names). It is sensitive. The red oval represents #ECB &amp; #Fed influence during #COVID19 . Have they now lost control due to #inflation ?? China slow? @biancoresearch @TFMkts @FerroTV https://t.co/Yp8kQicfia",,
"""1465355164693544965""","Florida, Iowa, Kansas and Tennessee have changed their unemployment insurance rules to allow workers who are fired or quit over vaccine mandates to receive benefits.Nothing like rewarding stupidity with taxpayer dollars.  https://t.co/TsHrZbKf0R",,
"""1465355146833973251""",is it vaccines or is it covid causing athletes to collapse on the field? https://t.co/dGcvi99Xz3,,
"""1465355162273341440""",the vaccine making my hand sore im kms,,
"""1465355162680131589""",Covid: Report reveals increase in risk of heart attack following the mRN... https://t.co/y6M9KFBSt2 via @YouTube,,
"""1465355166601863175""",Seasonal depression + more covid variants + life was just starting to feel normal again = cb fecking a,,
"""1465355168724123649""",The Cowboys had 8 positive Coronavirus tests. We all know McCarthy is one of the positives. Who is the other 7?,,
"""1465355168350932999""",U.S. Commerce Secretary Gina Raimondo said on Monday that it is too soon to tell if the new COVID-19 variant Omicron will have any impact on global supply chains. https://t.co/s8fe1aQTbW,,
"""1465355166190817282""","'There is quite a lot of evidencethat the significant increase in myocarditis seems to be a vaccine effect. but, predictably, the chorus from team mask up, lock down, and vax is taking the other side of this argument and claiming its covid.'https://t.co/jucAqU9KKR",,
"""1465355172734021636""",Trying to book a booster vaccine. Absolutely useless government website.,,
"""1465355171651743755""",7 Day US Covid Deaths by County  For WA   2021-11-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #globalhealth https://t.co/ywxaCo203n,,
"""1465355173308645386""",Retrospective Statistical Analysis Indicates Ivermectin a COVID-19 Stopper in Africahttps://t.co/nJTKVyNEhq,,
"""1465355171962130436""",Joe Biden to discuss Omicron Covid variant in White House address  live https://t.co/tbehhfr1xG,,
"""1465355171156926470"""," Make this years holiday traditions safer. Everyone 18 or older can now receive a booster shot of COVID-19 vaccine. And if youre not yet vaccinated, consider getting your first dose now! https://t.co/CjMA3TJDyq https://t.co/tj74K6SWRv",,
"""1465355170125078530""",crazy how the dad from @InvincibleHQ is the new covid variant,,
"""1465355172524265479""","EXLresearch: Global efforts to increase #OpenAccess during the COVID-19 pandemic affirm that a closed publishing system continues to dominate the #research ecosystem, despite efforts to change this.Learn more via @ScholarlyKitchn&gt;https://t.co/OlWCtYo9P2#OpenData #dataaccess",,
"""1465355176332562438""","USA Travel Advisory On November 29, 2021 - https://t.co/yR3gSaRJT5 to information following changes to US entry rules in response to the Omicron COVID-19 variant ('Entry requirements' page)",,
"""1465355178123665413""",Are new COVID variants like Omicron linked to low vaccine coverage? Heres what the science says https://t.co/BxjF36kuRP,,
"""1465355174239637505""","#NPR story about the impacts of COVID-19 in #IndianCountry I'm quoted at the very very end, but who's bragging?  Me.  #NativeAmerican https://t.co/cjH4OUzlht",,
"""1465355180308934666""","Modern Epidemics: From the Spanish Flu to COVID-19 - Volume 27, Number 12December 2021 - Emerging Infectious Diseases journal - CDC https://t.co/VmPpHXu5ny via @CDCgov",,
"""1465355184213737474""",We will get through this.https://t.co/A9XHXcIf1N,,
"""1465355184964395010""",Chatham-Kent is facing its highest number of cases of COVID-19 in over a month with 83 active infections. Public Health officials are also keeping tabs on a new church-based outbreak of the virus.READ MORE: https://t.co/wreymrY8Jq https://t.co/1SMz5TzlPO,,
"""1465355186214424580""","New varient, old vaccine, new doseNew varient, old vaccine, new doseNew varient, old vaccine, new doseNew varient, old vaccine, new doseNew varient, old vaccine, new dose",,
"""1465355185887145994""",Couple With COVID Caught on Plane After Escaping Quarantine: https://t.co/5fJnwaPRVE via @thedailybeast,,
"""1465355185367105543""",California is bracing for the #OmicronVariant amid a slew of other COVID developments:- LA begins enforcement of one of countrys toughest vax mandates- Vax mandates delayed for CA prison guards and San Diego Unified students https://t.co/XjJaiSf1fj,,
"""1465355189678915588""",They test NFL players for Covid more than they do Weed and PEDs,,
"""1465355187489488904""",@FirstTake Covid did not take Coach Jon Gruden out Roger Goodell did and he should be removed.,,
"""1465355193902456846""",@ndtv New Covid virus. This virus is in some nations. Even if people are coming from different nations. They must be tested in the Airport. Since they may change the route. Or they may have visited the nations having the new Covid virus.,,
"""1465355193214652416""",REPORT: New Zealand Prime Minister announces new 'Covid Freedom'. The right to use the bathroom INSIDE. https://t.co/ibbVssZQg9,,
"""1465355202345664516""",@AmericanAir Wash your planes.. how am I supposed to feel covid safe when the inside of the planes have this.. https://t.co/d6cira6uzz,,
"""1465355201552994313""","@AndrewScheer Nov.29, 2021 Dr. Scott Jensen on New Covid 19 variant from South Africa Autoimmune disease https://t.co/ZwdqjpCmI8",,
"""1465355204409413633""","One thing that people still dont understand is that a less deadly/severe virus is not always a good thing. Viruses live to procreate, and the less people know they have it the more likely it is to spread. This is why vaccination is so important.",,
"""1465355207525777413""",@scrowder I like everything you're saying about the vaccine being somebody who has gotten the vaccine but there's one detail that you don't seem to consider could it be that the effectiveness is wearing off and we do need a booster to which is why these high vaccinated area spike,,
"""1465355210939719681""","I don't sit around here making shyt up or crying wolf all dang day. This is serious &amp; of course, again, alcohol is involved. We need harsh criminal penalties involving prison--not jail--prison time.@SecretaryPete @TSA @FAASafetyBrief @DOJ @AttyGenGarlandhttps://t.co/Tg7tgTaZ45",,
"""1465355208674926601""",Covid: Ipswich and Colchester hospitals reintroduce visits https://t.co/5ndWd6S5JX,,
"""1465355208511401993""",Covid: Ipswich and Colchester hospitals reintroduce visits https://t.co/lt2gpI9zjq,,
"""1465355211338235911""","Republicans: Dont take the vaccine and dont wear masks, Joe Biden is a tyrant!!! Do not comply! Freedom! Also Republicans: Joe Biden is why COVID cases are going up and inflation is high, hes trying to destroy the economy. Abortion! Gays! Guns! Immigrants! Blacks! Freedom!!!",,
"""1465355214853226501""","COVID-19 omicron variant wont stop New Zealands reopening plans, prime ministersays https://t.co/byFxJ3AWwi",,
"""1465355213829652481""",TODAY at https://t.co/KN7w30r2qt:* White men biggest target of online hate speech* Australia begins filling its concentration camps* Kenosha vs. Waukesha Your source for news against the Biden Regime and the COVID Cult.,,
"""1465355213871763459""",Omicron detected in 13 air passengers on @KLM flight. airline crewsare also still allowed to travel Wait?! What testing protocols are in place to protect passengers from KLM crew? https://t.co/uNpSfiUnOP,,
"""1465355215222321153""",11:45 am ET: @POTUS President Biden speaks to the nation on the #Covid #OmicronVariant.,,
"""1465355214991593482""",If you got the vaccine and havent been hospitalized its because you are protected. If you havent gotten the vaccine and you havent been hospitalized its because you are lucky,,
"""1465355218867134474""","Ask most anyone on the left to explain how a vaccine that does not work is considered good healthcare, and they will run screaming in the opposite direction every single time, because they cannot prove a lie.",,
"""1465355216686133248""",A colleague gave me the flu vaccination today. Everyone in the office was very impressed that I could recite my NHS number.,,
"""1465355225548611588""",covid negative,,
"""1465355226395852808""","The COVID vaccine wasn't on top of my priority list because we live in the mountains and rarely see anyone else. Then my job made it mandatory, so I chose to get it because I like where I work. And now I have dudes who never served telling me I don't care about freedoms ",,
"""1465355224558755845""","See what we know so far about the omicron variant, as this newest coronavirus variant has been labeled a variant of concern by the WHO and spreads across the world. #COVID #Omicronvariant https://t.co/eQwW1opETb",,
"""1465355229055139844""","Mike McCarthy this morning on @1053thefan said that he thinks the Cowboys have done an excellent job of taking the extra steps to prevent the spread of COVID-19, mentioning that he recently moved into a hotel, likely the Omni Frisco Hotel at The Star",,
"""1465355231676571648""",Can we just do what city done when they couldnt be arsed playing us and just say weve had a Covid outbreak? Be fucking arsed with Wednesday,,
"""1465355230292369416""",Conspiracy theory or... WAKE UP FOLKS #coronavirus #COVID19 #Covid_19 #covidvariant #vaccine #Omicron #OmicronVariant #NYC #UK #MALAYSIA #moh https://t.co/v4rxP6KRbh,,
"""1465355230460227585""",We're glad to see the Joint Committee on Vaccination and Immunisation (JVCI) is now recommending severely immunocompromised people are offered a fourth dose of the vaccine and will let you know as soon as we have confirmation of how the roll out will work.,,
"""1465355229499637760""",STORY: COVID cases reported in region's schools in November https://t.co/TSxLpMaFF3 https://t.co/mQshsBSuTS,,
"""1465355234730024970""","MR. BUILD BACK BROKER, EVERYTING THAT YOU'VEDONE HASN'T HELP AMERICA  AND THAT YOU KNOW. YOUR CORRUPTION, HUMAN TRAFFICKINGCHINA/RUSSIA/SOROS BOUGHT/OWNED PEDOPHILIA IS WORSE AND MORE DEADLY THANCOVID/VARIANTS. TELL THE DAM TRUTH I HOPEGHISLAINE TELL ALL.LBCARTER",,
"""1465355240312614913""","Embarrassing that only two legislators were at this hearing. Kudos to Assemblywoman Paulin, one thing you can count on her for is to show up. That's half the battle sometimes.https://t.co/0dTtP8l6th",,
"""1465355240362840064""",Covid 19 is not a political plot. Its a horrible disease we are trying to save people from.,,
"""1465355238244864010""",'Vaccine' Is Merriam-Webster's Word of the Yearhttps://t.co/TeyhJK6fow,,
"""1465355240895500291""",@ZeeNews New Covid virus. This virus is in some nations. Even if people are coming from different nations. They must be tested in the Airport. Since they may change the route. Or they may have visited the nations having the new Covid virus.,,
"""1465355240862007296""",A government with less than 30% approval rate is ignoring adverse effects and deaths or any science advice other than Fauci the one that created it? You better stop killing the American citizens! Knowing the facts is crimes against humanity.https://t.co/tVSc0OeHkC,,
"""1465355239557681156""",Been in pain the past few days from a covid booster jab but I'm back now,,
"""1465355241935753219""","Action not words from China President Xi Jinping announces that China will provide 1 billion more vaccine doses to AfricaWhen will the US and its allies stop hoarding vaccines, waive the patents and provide vital vaccines to the Global South?https://t.co/Ai7OeDZzsY",,
"""1465355245085609989""",@AndrewKenning @penman_stewart This one had some good COVID advice. I can share it!,,
"""1465355247405068289""","No proof yet Omicron COVID strain worse than other variants, leading disease expert says https://t.co/ZcSj9YnZr0 $DAL $UAL $LUV $PENN $DKNG $SPY $SPX $ARKK $TSLA $BBIG $FB $QQQ $NDX $CCL $RCL $CEI $MRNA $SAVE $LCID $STEM $NCLH $NKLA $NIO $DWAC #DAX30 $DATS $NFLX #Bitcoin #omicron",,
"""1465355250487857153""",Six units CAD CAM crowns ready to go inside the mouth.Visit @JKDENTALORTHO for your one step dental solution.#covid #dentist #vaccine #doctor #motera #chandkheda #ahmedabad #newcgroad #orthodontist #braces #aligners #implants https://t.co/hKMI0nt7KN,,
"""1465355253302370310""",Adagio shares soar on antibody potential against new COVID variant omicron $ADGI $LLY $REGN $PFE $MRK $NVAX $MRNA $AZN $VIR https://t.co/tTzcgAcrQc,,
"""1465355253373710347""",Theres something going on. Theyve found a variant theyve never seen before. How Omicron moved so quickly from detection to rattling the world. https://t.co/rBkjKF2so7 via @WSJ,,
"""1465355251771449344""","COVID-19 ITA Daily ReportNew Confirmed: +7,972 (19.8% on New People Tested) New Tests: +276,000New People Tested: +40,270New Hospitalized: +171Total Hospitalized: 5,135New Intensive Care: +31Total Intensive Care: 669New Deads: +65https://t.co/TjHVDjTXvj",,
"""1465355257530269701""",A @truthout reporter would like to hear from #economic experts for insight on the impact of the #COVID19 variant Omicron on the #economywhat can be expected over the next few weeks? Submit your source and get qwoted: https://t.co/2exZ2Sbeqo #PRrequest #JournoRequest,,
"""1465355256481546240""",Eligibility Expanded for COVID-19 Booster Shots Boosters available at county healthdepartments https://t.co/IFPjT7uaDZ,,
"""1465355258251681804""",You guys think we still couldve been the 1 seed if all the Covid stuff didnt happen?,,
"""1465355262819241990""","The map for today's number of #COVID19 cases in specific areas of Wales is now online! https://t.co/tvG7Ntq7ZE 48 hoursBrackla West, Bridgend reports 25 cases - up by 24 Holyhead, Anglesey reports 14 cases - down by 10  https://t.co/scqcs8wHf9",,
"""1465355263851089925""","Kim Namjoon Playlist https://t.co/cZK1V6YpJ3To be healed, to be loved, to be a better person, to embrace life &amp; to love yourselfThis play got it all &amp; its all happening by this man - RM who changed so many lives this year. #tokyo #ToTheMoon #token #Weather #Staking #COVID19",,
"""1465355263658110978""","@BenLobbMP Nov.29, 2021 Dr. Scott Jensen on New Covid 19 variant from South Africa Autoimmune disease https://t.co/ZwdqjpCmI8",,
"""1465355264748625930""",150 Scientists and Employees Out of Work after Govt Energy Lab refuses to Recognize Religious Exemptions to COVID Shots https://t.co/b7VgXXlyvM,,
"""1465355262647177217""",'Vaccine' Is Merriam-Webster's Word of the Year https://t.co/Z68TVgR2hP https://t.co/XPd2GeCz5B,,
"""1465355264576610312""",".@JacksonCountyHD is hosting various free #COVID19 #vaccination clinics this week. Please refer to link for further information regarding dates and times, see full eligibility info, as well as how to sign up. https://t.co/DiAPgCbQJR https://t.co/wXfKOr26jF",,
"""1465355267760177155""","now theyre saying well have to get a covid booster every year I mean a of all, thats how flu vaccines work, but also every so often Im reminded able-bodied people expect to go through life not depending on medication and it never stops being bizarre and sort of adorable",,
"""1465355267915366410""",The U.K. is poised to offer Covid booster shots to all adults and second shots to more children amid worries that the new omicron variant could fuel another surge in cases https://t.co/KfJgrPFPBA,,
"""1465355268259262465""","Anyone else out there with kids getting hit by non-Covid sicknesses every 6 weeks or so? My kids get sick, and then my wife and I get sick, rinse and repeat.",,
"""1465355269051932675""",Military vaccination mandates and one Pennsylvania soldier's story | CITIZEN STRINGER  Bravo to this PA Soldier  https://t.co/1IlzVJjCI0,,
"""1465355268523442183""","This will save even more lives if you do it quickly, @MayorWu! Please just keep in mind that its not a substitute for masking, because not everyone has a fully functioning immune system.  #bospoli  https://t.co/0xXNeaGlBH",,
"""1465355271295971328""","President Ramaphosa called #GBV our shadow pandemic, one a vaccine can't prevent. We need men all over the country to take action. Respond to the call. Find out how you can help end woman abuse with this FREE online course  https://t.co/Cs8bItpWEr#16DaysofActivism #NoExcuse https://t.co/hLJqiTpUfh",,
"""1465355271644008449""",I was live on PTV World today discussing the new covid19 variant #Omicron.https://t.co/awnhuhjTCP,,
"""1465355272570953738""",$MRNA $PFE NEW ARTICLE : Omicron: All UK adults to get Pfizer or Moderna booster https://t.co/1qwVGRhdOP Get all the latest $MRNA related news here : https://t.co/eMscFlSpdw,,
"""1465355272164106247""","COVID OMICRON Mon, 29 Nov 2021 10:00:00 CST",,
"""1465355274043019264""",Why blame South AfricaBlame Mfcker #China #Omicron #Omnicron #OmicronVariant #COVID19 #SouthAfrica #nifty #nifty50 #StockMarketindia #StockMarket https://t.co/6dbzG81CNy,,
"""1465355263536513024""",Covid deaths lowest in 7 weeks and cases rise by 42k amid fears of Omicron spread https://t.co/3kMsVMkVlV,,
"""1465355275825729541""",How concerned should vaccinated people be about spreading COVID? https://t.co/vprXkYbKr1 via @GeneticLiteracy,,
"""1465355263754575878""",Amazing news! 'PIVOT Paying It Forward During COVID-19' was just selected by ADIFF - Actor&amp;Director Awards via https://t.co/JcMIu0utEc! - Grateful!,,
"""1465355262026387458""",How big a threat is the Omicron variant of coronavirus? Here's what we know https://t.co/UcbmshX2Hj https://t.co/1V4jzJLJwZ,,
"""1465355280661819399""",The restrictions announced by the government on Saturday in response to the new Omicron COVID-19 variant increase the downside risks to our GDP forecasts and the chances that the Bank of England delays increasing interest rates until next year. https://t.co/TYJYzLZ4j4 https://t.co/mGKcBGtJ8d,,
"""1465355280267554826""","@sainsburys please can you confirm you will be reinstating the covid measures in store please , masks, screens and social distancing",,
"""1465355282624696320""",i was literally about to make a tweet saying me: going a whole year through a pandemic getting covid the common cold: BUT NOW I CANT FUCKING TWEET THAT,,
"""1465355283035742223""",Omicron Covid variant symptoms to look out for as they are very different to Delta  WorldNews https://t.co/J7iMaKJpwM,,
"""1465355282561781768""",SMOKING GUN: Despite Attempts to Protect US Rich and Powerful and Government Officials - Designed Mutations and Cover-Up Itself Confirm COVID-19 Origins https://t.co/nQbXk2d8P6 via @gatewaypundit,,
"""1465355283627008005""","Almost no vaccine is a single dose. For DTaP (Diphtheria/Tetanus/Pertussis), kids get 5 doses by the age of 6. A 3rd Covid shot is not a booster, it's a 3rd shot. Nothing about the need for it suggests a problem with the vax or that you shouldn't get it.https://t.co/NBJFOPzFp3",,
"""1465355290111582208""","Please wear a mask indoors, city tells residents again. https://t.co/ld3sCoAdMa",,
"""1465355295237066761""",Hmmm High vaccine rates and high rates of infection.https://t.co/A0va6VHqE8,,
"""1465355294414757888""",@aajtak New Covid virus. This virus is in some nations. Even if people are coming from different nations. They must be tested in the Airport. Since they may change the route. Or they may have visited the nations having the new Covid virus.,,
"""1465355295752867843""",Our 711 HPW's @usairforce School of Aerospace Medicine's Epi Lab took in 884 respiratory samples from the @NavalAcademy in response to an influenza outbreak.This ask is aiming to test out the effectiveness of this years vaccine alongside the @CDCgov.#AFResearchLab #FluSeason https://t.co/9lMcPyjP7H,,
"""1465355300198703110""","Manjeet Singh Virodhi Foundation, Pune to conduct a Special  Screening of #Antim for Covid-19 Frontline Warriors  #SalmanKhan | #AayushSharma | @manjrekarmahesh  https://t.co/71ETJ6Pfnl",,
"""1465355302493204485""",Stop recycling the same covid jokes as soon as a new variant is announced man,,
"""1465355301880745984""",UK Government are suggesting there will be a fourth dose for the immunosuppressed. #crohnsandcolitis#covid#OmicronVariant,,
"""1465355312307838979""",I have been in the Lawrence general drive up covid testing line for almost THREE HOURS pls the things Im doing for Aruba,,
"""1465355310823055367""","Remember that the NFL was bracing for post-Thanksgiving covid issues and tightened protocols. All players, coaches and team staffers are being tested twice this week, today and Wednesday, regardless of vaccination status, and masking requirements are in effect for all.",,
"""1465355311716438023""","No bereavement leave from work for extended family so I guess that makes the decision a little easier. I cant afford to fly &amp; Id have to upgrade or buy two seats (fat), COVID still exists, and the trip would devastate me physically and emotionally, so I guess Ill be guilty.",,
"""1465355319899480072""","I'm with Tony, NOT with Ted...     Dr. Anthony Fauci fires back at Sen. Ted Cruz over COVID claims about Chinese lab https://t.co/h8zlQG7Le6 via @houstonchron",,
"""1465355316732866569""",'The emergence of the Omicron variant of Covid-19 has sparked urgent conversations among top Biden administration health officials about how to fend off a potential new surge in the U.S. and about the need to significantly ramp up the pace of boosters' https://t.co/S6QlT82NiC,,
"""1465355318494474246""",Report: The Fully Vaccinated Account for 81% of the COVID Deaths in the UK https://t.co/J0kaRz6EU7 via @gatewaypundit,,
"""1465355319748571145""",MAKE SURE EVERYONE GOES OUT AND GETS THIER COVID JABS,,
"""1465355320293740544""",Whatever happened to the ventilation plan in schools? #COVID19,,
"""1465355323284369418""",Vaccinated folks still getting sick.   Look at all the pro athletes on a Covid list   What a joke https://t.co/nbPntxHm2q,,
"""1465355324064469005""",India offers to supply Covid vaccine to Omicron-hitnations https://t.co/vafvxocaYL,,
"""1465355326933200901""",What would the world look like if every country doesn't have access to COVID-19 vaccines in time? #DonateDosesNow @narendramodi @POTUS @BorisJohnson @EmmanuelMacron @KremlinRussia_E @pfizer @SerumInstIndia @adarpoonawalla @ScottMorrisonMP @jairbolsonaro @UNICEF @UNICEFIndia https://t.co/jMpSQNl9ka,,
"""1465355327336071168""",New Zealand to ease COVID measures this week despite Omicron threat - PM https://t.co/dqdBjI53gK $DAL $UAL $LUV $PENN $DKNG $SPY $SPX $ARKK $TSLA $FB $QQQ $NDX $CCL $RCL $CEI $MRNA $SAVE $LCID $STEM $NCLH $NKLA $NIO $DWAC #DAX30 $ABNB #CAC40 #bel20 $DATS $NFLX #Bitcoin #omicron,,
"""1465355326958546951""",I love these outdoor vaccination sites with buses parked at them that say 'VAXX BUS' on the digital display,,
"""1465355312085483532""","Today: Kicking off bilateral consultations between Germany  &amp; #Rwanda  by signing Grant Agreements for #SocialProtection, ICT, Public Financial Management &amp; SME #COVID-Recovery with the Government of Rwanda + Rwandan partners.@BRDRwanda @LODARwanda @RwandaFinance @RISARwanda https://t.co/SPv7dF9xWD",,
"""1465355325574422540""",COVID Tax Tip 2021-175: Some important things all taxpayers should do before the tax year ends https://t.co/DYKpLpqKcN,,
"""1465355327323443204""",Fauci Conforming States with Mask Mandates Reporting Report Higher Coronavirus Numbers than Maskless Florida https://t.co/ncddgoWhEL via @BreitbartNews,,
"""1465355331958190081""",Miss Universe contestant tests positive for COVID-19 in Israel https://t.co/orWlhHgTVf,,
"""1465355330791960579""",Omicron variant: California braces for COVID surge - CalMatters https://t.co/4vYMcCAtQt,,
"""1465355331412938765""",thinking about how when harry first announced love on tour (pre covid) there was so much less traction surrounding tickets that i had DAYS to decide if i wanted to buy toronto lane one,,
"""1465355336269840390""",The plans have been postponed to December 15 due to the Omicron Covid strain     Australia's Omicron cases grew to five on Monday after two new infections https://t.co/R8icbY7gBK,,
"""1465355337574367244""",McCarthy out for Covid protocols. Time for you to shine Kellen Moore!!!!,,
"""1465355334625681414""",2nd vaccine tmr ,,
"""1465355338924838914""","Anyone who is applauding the fact Covid is still around and who uses it to try and make Joe Biden look bad is a  total deplorable with no hope, no morals, no sense of basic human decency and no soul.  Check your reflection in the mirror...if you have one.",,
"""1465355340803940357""",You still say the Olympics is a good idea with all these players on COvId protocol.,,
"""1465355340401233924""",Can't believe there are MPs in the Commons calling for masks in classrooms in schools.What planet are they on?Do they not read the data on how many kids have already had Covid? They are done with it!Why are so many people so ignorant on real Covid risks?It's embarrassing.,,
"""1465355337847001091""",Very privileged to be invited to a fantastic community event alongside Supt.C Jenkins. The event was hosted by PEACE Centre food hub to celebrate the work of their volunteers during COVID-19Lord Mayor of Portsmouth Frank Jonas attended as a chief guest.@HantsPolice @PompeyPolice https://t.co/BdLktNuuWo,,
"""1465355341642620928""",@PMOIndia @narendramodi jiplease be kind to grant #UPSCExtraAttempt to those who exhausted all their attempts in 2020 or 2021 given the following circumstances:1. Covid pandemic trauma2. 60% reservations3. least no. of vacancies Do us justice sirYou are our last hope https://t.co/vbUCWrZEsU,,
"""1465355343609929734""",How bad will the Omicron Covid variant be in Britain? Three things will tell usBy Devi Sridhar https://t.co/QiCxt4UrNY,,
"""1465355343723175943""","every sky news notification i get is another confirmed case of the new covid variant, lockdown in january i fear https://t.co/SjwuH48exj",,
"""1465355349951660037""",Dr Roger Hodkinson destroys Covid in 4 mins. [A dose of common sense. Elvira] https://t.co/aS1Bbn3MWd,,
"""1465355348471025665""",@news24tvchannel New Covid virus. This virus is in some nations. Even if people are coming from different nations. They must be tested in the Airport. Since they may change the route. Or they may have visited the nations having the new Covid virus.,,
"""1465355346239799306""",Is this legit? I didnt know I was supposed to apply for a covid pass. And now I have FAILED. https://t.co/3nRpeMSP2i,,
"""1465355351516225536""",I think that most football teams in the @NFL lied about their vaccination percentages. The league knows it but wont do anything to save face.,,
"""1465355353164431366""",Dont get panicked.. dont stigmatise.. #Omicron and many other variants will emerge as we go along.. only stay strong not to lower ur guard against #COVID19.And try to empower ppl with knowledge and information to ensure that none is influenced by pharma mafia and sold media https://t.co/AqNZNoKp3T,,
"""1465355351159717895""",NYC reinstitutes Covid mask advisory 'at all times' indoors regardless of vaccination status CNBC https://t.co/06sN5JjqNR,,
"""1465355360454299648""",Let's hope they all follow suit? https://t.co/WTJQE7pp42,,
"""1465355360756289536""",The Sheffield #Covid19 pandemic timeline @felly500 shares the story up until October 2021 - note vaccination rate vs deaths #ScHARRPembertonLecture https://t.co/35GyxiVlYu,,
"""1465355366024290311""","Just got a phone call from my mom that my older sister tested positive for Covid-19 this past weekend. And now Im gonna have to get another test done in the next hour. I cant smell or taste anything right now, so theres a strong chance that I have covid. Fuck my life ",,
"""1465355367865405446""",Folks let's see this Economy - Failed &amp; FudgedEmployment - Failed (Fry Pakoda)Uplifting Poor  - FailedInternational Relations - FailedCovid Management - FailedFarmers Trust - FailedDemonitisation - Failed GST - Failed (Country still Limping)What to say?#ModiPhattuHai https://t.co/8OtdV1ZMse,,
"""1465355369996333059""",A pandemic with no excess deathsA vaccine with no long term side effect dataWhat could possibly go wrong ,,
"""1465355374719025163""",Vaccine Pass Being Programmed Into Phones via @WestJournalism https://t.co/tGg1teIyFY,,
"""1465355369438330882""","Getting my Covid booster  today. I know some of you here might disagree, but I have to travel the world for work and it just makes life so much easier &amp; safer. Even President Trump agrees! #MAGA #Trump2024  https://t.co/FdpR4Vhvoh",,
"""1465355379215323137""",@aboveabolade Hahahaha  for real? If so then I think the covid-19 vaccines that we have will work against it else this virus suppose don cause wahala for US and UK. I hope you don take your jab,,
"""1465355378481324033""",Covid-19 live updates: Omicron variant now in North America as first cases found in Canada https://t.co/AP6QCWRPsf,,
"""1465355383292182530""","BREAKING: On Sunday, November 28 the Ninth Circuit Court granted emergency injunctive relief pending appeal for our client, which prevents the San Diego Unified School Districts (SDUSD) vaccine mandate from going into operation on November 29, 2021. https://t.co/VkblB0DXOq",,
"""1465355371564781569""",UNAIDS warns of millions of AIDS-related deaths and continued devastation from pandemics if leaders dont address inequalitieshttps://t.co/fQV3B4tt1s #UNAIDS #COVID19 #HIV,,
"""1465355383959076866""","Hi, Can you let me know what the wait time is for the post arrival covid test?",,
"""1465355382730244097""",I think its very odd that the scientist who discovered Omicron says its effects are very mild is being totally ignored its almost as if the science will only be followed if its scary or said to be a danger to human life #Omicron #covid,,
"""1465355379894898703""","South Oxhey #GrabaJab today 29 November 2021#GrabAJab today whether you need a booster, 1st or 2nd dose or even your flue vaccinationNo appointment neededOpen till 6pmParish Council Hall, Oxhey Drive @1972Jets  @SOChoirs @SthOxheyparkrun @OxheyPolice @CHHertfordshire https://t.co/ZREcLJ47n7",,
"""1465355387595411457""","Before omicron hit, Israel was already seeing rising COVID cases https://t.co/ayunSgy92n",,
"""1465355387599659016""",$DOCKF - Beyond Medical Technologies says Micron Technologies subsidiary is operating two shifts a day to make medical-grade masks as coronavirus escalates https://t.co/wu4uoNig8r https://t.co/vvYGVPtwij,,
"""1465355386903425027""",Countries reimpose restrictions as new Omicron COVID variant cases emerge https://t.co/rdirPhlPcr via @YouTube,,
"""1465355373779509250""",Let's start a thread of actual questions that we'd like the media to ask at press conferences. I'll go first:* Can you please tell us why natural immunity continues to be ignored when we know Covid reinfection rates are tiny?,,
"""1465355387524235270""",Report: #COVID-19 has changed surgical preferences  particularly in #glaucoma. https://t.co/7BuGMyVjyH#Ophthalmology #MIGS #covid19 #surgery @BMJ_Ophth @ManchesterREH https://t.co/xsHtuTRxj5,,
"""1465355388300185604""",Right in middle of #SouthAfrica when new #covid #variant #VariantOmicron hit the news. These news are harming everyone. A very sad day yet again for the beautiful South Africa. Only way to stop #pandemic is to fight against #illegalwildlifetrafficking and #banwetmarkets https://t.co/ox5NSFFucg,,
"""1465355389948637189""","Okay, Im gonna try and stream tonight. Found out I had walking pneumonia, not covid.",,
"""1465355389537435650""",Will It Stay or Will It Go? OSHA's COVID-19 Vaccination Mandate - JD Supra https://t.co/a2BHv7RFTi,,
